time,phase,queue_veh_N_Through,queue_pcu_N_Through,queue_veh_S_Through,queue_pcu_S_Through,queue_veh_E_Through,queue_pcu_E_Through,queue_veh_W_Through,queue_pcu_W_Through
3214,EW_GREEN,4,4.0,4,5.5,0,0.0,0,0.0
3215,EW_GREEN,4,4.0,4,5.5,0,0.0,0,0.0
3216,EW_GREEN,4,4.0,5,6.5,0,0.0,0,0.0
3217,EW_GREEN,4,4.0,5,6.5,0,0.0,0,0.0
3218,EW_GREEN,4,4.0,5,6.5,0,0.0,0,0.0
3219,EW_GREEN,4,4.0,6,7.5,0,0.0,0,0.0
3220,EW_YELLOW,4,4.0,6,7.5,0,0.0,0,0.0
3221,EW_YELLOW,4,4.0,6,7.5,0,0.0,1,3.0
3222,EW_YELLOW,4,4.0,6,7.5,0,0.0,1,3.0
3223,EW_YELLOW,4,4.0,6,7.5,1,2.0,1,3.0
3224,NS_GREEN,4,4.0,5,6.0,1,2.0,1,3.0
3225,NS_GREEN,5,5.0,4,4.0,1,2.0,1,3.0
3226,NS_GREEN,5,5.0,3,3.0,1,2.0,1,3.0
3227,NS_GREEN,4,4.0,3,4.0,1,2.0,1,3.0
3228,NS_GREEN,4,4.0,2,3.0,1,2.0,1,3.0
3229,NS_GREEN,3,3.0,2,3.0,1,2.0,2,4.0
3230,NS_GREEN,2,2.0,1,1.0,1,2.0,2,4.0
3231,NS_GREEN,1,1.0,0,0.0,1,2.0,2,4.0
3232,NS_GREEN,0,0.0,0,0.0,1,2.0,2,4.0
3233,NS_GREEN,0,0.0,0,0.0,1,2.0,2,4.0
3234,NS_GREEN,0,0.0,0,0.0,1,2.0,2,4.0
3235,NS_GREEN,0,0.0,0,0.0,1,2.0,2,4.0
3236,NS_GREEN,0,0.0,0,0.0,1,2.0,2,4.0
3237,NS_GREEN,0,0.0,0,0.0,1,2.0,2,4.0
3238,NS_GREEN,0,0.0,0,0.0,1,2.0,2,4.0
3239,NS_GREEN,0,0.0,0,0.0,1,2.0,2,4.0
3240,NS_GREEN,0,0.0,0,0.0,1,2.0,2,4.0
3241,NS_GREEN,0,0.0,0,0.0,2,3.0,2,4.0
3242,NS_GREEN,0,0.0,0,0.0,2,3.0,2,4.0
3243,NS_GREEN,0,0.0,0,0.0,3,4.0,2,4.0
3244,NS_GREEN,0,0.0,0,0.0,3,4.0,2,4.0
3245,NS_GREEN,0,0.0,0,0.0,3,4.0,2,4.0
3246,NS_GREEN,0,0.0,0,0.0,3,4.0,2,4.0
3247,NS_YELLOW,0,0.0,0,0.0,3,4.0,3,5.0
3248,NS_YELLOW,0,0.0,0,0.0,3,4.0,3,5.0
3249,NS_YELLOW,0,0.0,1,2.0,3,4.0,3,5.0
3250,NS_YELLOW,1,3.0,1,2.0,3,4.0,3,5.0
3251,EW_GREEN,2,5.0,1,2.0,2,2.0,3,4.0
3252,EW_GREEN,3,6.0,1,2.0,1,1.0,2,3.0
3253,EW_GREEN,3,6.0,1,2.0,0,0.0,1,2.0
3254,EW_GREEN,3,6.0,1,2.0,0,0.0,2,2.5
3255,EW_GREEN,3,6.0,2,4.0,0,0.0,1,1.0
3256,EW_GREEN,3,6.0,2,4.0,0,0.0,1,1.0
3257,EW_GREEN,3,6.0,4,8.0,0,0.0,0,0.0
3258,EW_GREEN,3,6.0,4,8.0,0,0.0,0,0.0
3259,EW_GREEN,3,6.0,4,8.0,0,0.0,0,0.0
3260,EW_GREEN,4,7.5,5,9.0,0,0.0,0,0.0
3261,EW_GREEN,5,8.5,5,9.0,0,0.0,0,0.0
3262,EW_GREEN,5,8.5,5,9.0,0,0.0,0,0.0
3263,EW_GREEN,6,9.5,5,9.0,0,0.0,0,0.0
3264,EW_GREEN,6,9.5,5,9.0,0,0.0,0,0.0
3265,EW_GREEN,7,10.5,6,10.0,0,0.0,0,0.0
3266,EW_GREEN,7,10.5,6,10.0,0,0.0,0,0.0
3267,EW_GREEN,8,11.5,7,11.0,0,0.0,0,0.0
3268,EW_GREEN,8,11.5,7,11.0,0,0.0,0,0.0
3269,EW_GREEN,8,11.5,8,12.0,0,0.0,0,0.0
3270,EW_GREEN,8,11.5,8,12.0,0,0.0,0,0.0
3271,EW_YELLOW,8,11.5,8,12.0,0,0.0,0,0.0
3272,EW_YELLOW,8,11.5,8,12.0,0,0.0,1,1.0
3273,EW_YELLOW,8,11.5,8,12.0,0,0.0,1,1.0
3274,EW_YELLOW,8,11.5,8,12.0,0,0.0,2,2.5
3275,NS_GREEN,8,10.5,7,10.0,0,0.0,3,3.5
3276,NS_GREEN,7,8.5,8,10.5,0,0.0,3,3.5
3277,NS_GREEN,6,7.5,7,7.5,0,0.0,4,5.0
3278,NS_GREEN,5,6.0,6,6.5,1,1.0,4,5.0
3279,NS_GREEN,4,5.0,5,5.5,1,1.0,5,6.0
3280,NS_GREEN,3,4.0,4,4.5,1,1.0,5,6.0
3281,NS_GREEN,2,3.0,3,3.5,1,1.0,5,6.0
3282,NS_GREEN,1,2.0,3,4.0,1,1.0,5,6.0
3283,NS_GREEN,0,0.0,2,3.0,1,1.0,5,6.0
3284,NS_GREEN,0,0.0,1,1.5,1,1.0,5,6.0
3285,NS_GREEN,0,0.0,0,0.0,1,1.0,5,6.0
3286,NS_GREEN,0,0.0,0,0.0,1,1.0,5,6.0
3287,NS_GREEN,0,0.0,0,0.0,1,1.0,5,6.0
3288,NS_GREEN,0,0.0,0,0.0,1,1.0,6,7.0
3289,NS_GREEN,0,0.0,0,0.0,2,4.0,6,7.0
3290,NS_GREEN,0,0.0,0,0.0,2,4.0,6,7.0
3291,NS_GREEN,0,0.0,0,0.0,2,4.0,7,9.0
3292,NS_GREEN,0,0.0,0,0.0,2,4.0,9,13.0
3293,NS_GREEN,0,0.0,0,0.0,2,4.0,10,16.0
3294,NS_GREEN,0,0.0,0,0.0,2,4.0,10,16.0
3295,NS_YELLOW,0,0.0,0,0.0,2,4.0,10,16.0
3296,NS_YELLOW,1,1.5,0,0.0,2,4.0,10,16.0
3297,NS_YELLOW,2,2.5,0,0.0,2,4.0,10,16.0
3298,NS_YELLOW,2,2.5,0,0.0,2,4.0,10,16.0
3299,EW_GREEN,2,2.5,0,0.0,1,3.0,10,17.0
3300,EW_GREEN,2,2.5,1,1.0,1,2.0,9,15.5
3301,EW_GREEN,2,2.5,1,1.0,0,0.0,8,14.5
3302,EW_GREEN,2,2.5,1,1.0,0,0.0,7,13.0
3303,EW_GREEN,2,2.5,1,1.0,0,0.0,6,12.0
3304,EW_GREEN,2,2.5,1,1.0,0,0.0,5,11.0
3305,EW_GREEN,2,2.5,1,1.0,0,0.0,4,9.0
3306,EW_GREEN,3,3.5,1,1.0,0,0.0,3,6.0
3307,EW_GREEN,3,3.5,1,1.0,0,0.0,3,6.0
3308,EW_GREEN,3,3.5,1,1.0,0,0.0,2,3.0
3309,EW_GREEN,4,4.5,1,1.0,0,0.0,1,1.0
3310,EW_GREEN,4,4.5,1,1.0,0,0.0,0,0.0
3311,EW_GREEN,4,4.5,1,1.0,0,0.0,0,0.0
3312,EW_GREEN,4,4.5,2,2.0,0,0.0,0,0.0
3313,EW_GREEN,5,6.5,2,2.0,0,0.0,0,0.0
3314,EW_GREEN,6,8.5,2,2.0,0,0.0,0,0.0
3315,EW_GREEN,7,10.0,2,2.0,0,0.0,0,0.0
3316,EW_GREEN,8,11.0,2,2.0,0,0.0,0,0.0
3317,EW_GREEN,9,12.0,2,2.0,0,0.0,0,0.0
3318,EW_GREEN,10,13.0,2,2.0,0,0.0,0,0.0
3319,EW_GREEN,10,13.0,2,2.0,0,0.0,0,0.0
3320,EW_YELLOW,10,13.0,3,3.0,0,0.0,0,0.0
3321,EW_YELLOW,12,15.0,4,4.5,0,0.0,0,0.0
3322,EW_YELLOW,13,16.5,4,4.5,0,0.0,0,0.0
3323,EW_YELLOW,15,18.5,4,4.5,0,0.0,0,0.0
3324,NS_GREEN,14,17.0,4,4.5,0,0.0,0,0.0
3325,NS_GREEN,13,16.0,3,3.5,0,0.0,1,1.0
3326,NS_GREEN,13,16.0,3,3.5,0,0.0,2,2.0
3327,NS_GREEN,12,15.0,2,2.0,0,0.0,2,2.0
3328,NS_GREEN,11,13.0,1,1.0,0,0.0,2,2.0
3329,NS_GREEN,10,11.0,1,1.0,0,0.0,3,4.0
3330,NS_GREEN,9,9.5,0,0.0,1,1.0,3,4.0
3331,NS_GREEN,9,9.5,0,0.0,1,1.0,3,4.0
3332,NS_GREEN,8,8.5,0,0.0,1,1.0,3,4.0
3333,NS_GREEN,7,7.5,0,0.0,1,1.0,3,4.0
3334,NS_GREEN,6,6.5,0,0.0,1,1.0,3,4.0
3335,NS_GREEN,5,5.5,0,0.0,1,1.0,3,4.0
3336,NS_GREEN,4,4.0,0,0.0,2,3.0,3,4.0
3337,NS_GREEN,3,3.0,0,0.0,2,3.0,3,4.0
3338,NS_GREEN,2,2.0,0,0.0,2,3.0,3,4.0
3339,NS_GREEN,1,1.0,0,0.0,2,3.0,3,4.0
3340,NS_GREEN,1,1.0,0,0.0,2,3.0,3,4.0
3341,NS_GREEN,0,0.0,0,0.0,2,3.0,3,4.0
3342,NS_GREEN,0,0.0,0,0.0,4,5.5,3,4.0
3343,NS_GREEN,0,0.0,0,0.0,4,5.5,3,4.0
3344,NS_YELLOW,0,0.0,0,0.0,4,5.5,3,4.0
3345,NS_YELLOW,0,0.0,1,2.0,4,5.5,3,4.0
3346,NS_YELLOW,0,0.0,1,2.0,4,5.5,3,4.0
3347,NS_YELLOW,1,1.0,2,4.0,4,5.5,3,4.0
3348,EW_GREEN,1,1.0,3,5.0,3,4.5,2,3.0
3349,EW_GREEN,1,1.0,4,6.0,2,2.5,1,2.0
3350,EW_GREEN,1,1.0,6,8.0,1,1.0,0,0.0
3351,EW_GREEN,1,1.0,6,8.0,0,0.0,0,0.0
3352,EW_GREEN,1,1.0,7,11.0,0,0.0,0,0.0
3353,EW_GREEN,1,1.0,7,11.0,0,0.0,0,0.0
3354,EW_GREEN,2,3.0,8,12.5,0,0.0,0,0.0
3355,EW_GREEN,2,3.0,8,12.5,0,0.0,0,0.0
3356,EW_GREEN,2,3.0,9,13.5,0,0.0,0,0.0
3357,EW_GREEN,3,4.0,9,13.5,0,0.0,0,0.0
3358,EW_GREEN,3,4.0,10,14.5,0,0.0,0,0.0
3359,EW_GREEN,3,4.0,10,14.5,0,0.0,0,0.0
3360,EW_GREEN,3,4.0,10,14.5,0,0.0,0,0.0
3361,EW_GREEN,4,5.0,10,14.5,0,0.0,0,0.0
3362,EW_GREEN,4,5.0,10,14.5,0,0.0,0,0.0
3363,EW_GREEN,4,5.0,10,14.5,0,0.0,0,0.0
3364,EW_GREEN,4,5.0,10,14.5,0,0.0,0,0.0
3365,EW_GREEN,4,5.0,10,14.5,0,0.0,0,0.0
3366,EW_GREEN,4,5.0,10,14.5,0,0.0,0,0.0
3367,EW_GREEN,4,5.0,10,14.5,0,0.0,0,0.0
3368,EW_YELLOW,4,5.0,10,14.5,0,0.0,0,0.0
3369,EW_YELLOW,4,5.0,11,15.5,0,0.0,0,0.0
3370,EW_YELLOW,4,5.0,11,15.5,2,2.5,0,0.0
3371,EW_YELLOW,4,5.0,11,15.5,2,2.5,0,0.0
3372,NS_GREEN,4,5.0,11,14.5,2,2.5,1,1.0
3373,NS_GREEN,3,3.0,10,12.5,2,2.5,2,2.0
3374,NS_GREEN,2,2.0,9,11.5,2,2.5,2,2.0
3375,NS_GREEN,2,2.0,8,10.5,2,2.5,2,2.0
3376,NS_GREEN,1,1.0,7,9.5,2,2.5,2,2.0
3377,NS_GREEN,0,0.0,7,9.5,2,2.5,2,2.0
3378,NS_GREEN,0,0.0,6,6.5,2,2.5,2,2.0
3379,NS_GREEN,0,0.0,5,5.0,3,3.5,2,2.0
3380,NS_GREEN,0,0.0,4,4.0,3,3.5,2,2.0
3381,NS_GREEN,0,0.0,3,3.0,3,3.5,2,2.0
3382,NS_GREEN,0,0.0,2,2.0,3,3.5,2,2.0
3383,NS_GREEN,0,0.0,1,1.0,3,3.5,2,2.0
3384,NS_GREEN,0,0.0,0,0.0,3,3.5,2,2.0
3385,NS_GREEN,0,0.0,0,0.0,3,3.5,3,3.0
3386,NS_GREEN,0,0.0,0,0.0,3,3.5,3,3.0
3387,NS_GREEN,0,0.0,1,1.0,4,4.5,5,5.5
3388,NS_GREEN,0,0.0,0,0.0,4,4.5,5,5.5
3389,NS_GREEN,0,0.0,0,0.0,4,4.5,5,5.5
3390,NS_GREEN,0,0.0,0,0.0,4,4.5,5,5.5
3391,NS_GREEN,0,0.0,0,0.0,5,5.5,5,5.5
3392,NS_YELLOW,0,0.0,0,0.0,5,5.5,5,5.5
3393,NS_YELLOW,0,0.0,0,0.0,6,6.5,5,5.5
3394,NS_YELLOW,1,1.5,0,0.0,6,6.5,5,5.5
3395,NS_YELLOW,1,1.5,0,0.0,8,8.5,5,5.5
3396,EW_GREEN,1,1.5,1,1.5,7,7.0,4,4.5
3397,EW_GREEN,2,3.5,1,1.5,6,6.0,3,3.5
3398,EW_GREEN,2,3.5,1,1.5,6,6.0,2,2.5
3399,EW_GREEN,2,3.5,1,1.5,5,5.0,1,1.5
3400,EW_GREEN,2,3.5,1,1.5,4,4.0,0,0.0
3401,EW_GREEN,2,3.5,3,4.5,3,3.0,0,0.0
3402,EW_GREEN,2,3.5,4,6.0,2,2.0,0,0.0
3403,EW_GREEN,2,3.5,4,6.0,1,1.0,0,0.0
3404,EW_GREEN,2,3.5,6,8.0,0,0.0,0,0.0
3405,EW_GREEN,2,3.5,6,8.0,0,0.0,0,0.0
3406,EW_GREEN,3,4.5,6,8.0,0,0.0,0,0.0
3407,EW_GREEN,3,4.5,7,9.5,0,0.0,0,0.0
3408,EW_GREEN,3,4.5,7,9.5,0,0.0,0,0.0
3409,EW_GREEN,5,7.0,7,9.5,0,0.0,0,0.0
3410,EW_GREEN,5,7.0,7,9.5,0,0.0,0,0.0
3411,EW_GREEN,5,7.0,7,9.5,0,0.0,0,0.0
3412,EW_GREEN,5,7.0,7,9.5,0,0.0,0,0.0
3413,EW_GREEN,5,7.0,7,9.5,0,0.0,0,0.0
3414,EW_GREEN,5,7.0,7,9.5,0,0.0,0,0.0
3415,EW_GREEN,5,7.0,7,9.5,0,0.0,0,0.0
3416,EW_YELLOW,5,7.0,7,9.5,0,0.0,0,0.0
3417,EW_YELLOW,5,7.0,7,9.5,0,0.0,1,1.0
3418,EW_YELLOW,5,7.0,7,9.5,0,0.0,3,3.0
3419,EW_YELLOW,6,8.0,7,9.5,1,2.0,3,3.0
3420,NS_GREEN,5,6.5,7,9.0,1,2.0,3,3.0
3421,NS_GREEN,4,4.5,7,8.0,1,2.0,4,4.0
3422,NS_GREEN,3,3.5,6,7.0,1,2.0,4,4.0
3423,NS_GREEN,2,2.0,5,5.5,2,3.0,4,4.0
3424,NS_GREEN,2,2.0,6,6.5,2,3.0,4,4.0
3425,NS_GREEN,1,1.0,5,5.5,2,3.0,4,4.0
3426,NS_GREEN,0,0.0,4,4.0,3,4.0,6,6.5
3427,NS_GREEN,0,0.0,4,4.0,3,4.0,6,6.5
3428,NS_GREEN,1,1.0,3,3.0,3,4.0,6,6.5
3429,NS_GREEN,2,2.5,2,2.0,3,4.0,6,6.5
3430,NS_GREEN,2,2.5,1,1.0,3,4.0,6,6.5
3431,NS_GREEN,1,1.5,0,0.0,3,4.0,6,6.5
3432,NS_GREEN,0,0.0,0,0.0,3,4.0,6,6.5
3433,NS_GREEN,0,0.0,0,0.0,3,4.0,6,6.5
3434,NS_GREEN,0,0.0,0,0.0,3,4.0,6,6.5
3435,NS_GREEN,0,0.0,0,0.0,3,4.0,6,6.5
3436,NS_GREEN,0,0.0,0,0.0,3,4.0,6,6.5
3437,NS_GREEN,0,0.0,0,0.0,3,4.0,6,6.5
3438,NS_GREEN,0,0.0,0,0.0,3,4.0,6,6.5
3439,NS_GREEN,0,0.0,0,0.0,4,5.0,6,6.5
3440,NS_GREEN,0,0.0,0,0.0,4,5.0,6,6.5
3441,NS_GREEN,0,0.0,1,1.0,4,5.0,6,6.5
3442,NS_GREEN,0,0.0,1,1.0,4,5.0,6,6.5
3443,NS_GREEN,0,0.0,0,0.0,4,5.0,6,6.5
3444,NS_YELLOW,0,0.0,0,0.0,4,5.0,6,6.5
3445,NS_YELLOW,0,0.0,0,0.0,4,5.0,6,6.5
3446,NS_YELLOW,0,0.0,0,0.0,4,5.0,6,6.5
3447,NS_YELLOW,0,0.0,0,0.0,4,5.0,6,6.5
3448,EW_GREEN,0,0.0,0,0.0,3,3.0,5,5.5
3449,EW_GREEN,0,0.0,1,1.0,2,2.0,5,5.5
3450,EW_GREEN,0,0.0,1,1.0,1,1.0,4,4.5
3451,EW_GREEN,0,0.0,2,2.0,0,0.0,3,3.5
3452,EW_GREEN,0,0.0,2,2.0,0,0.0,2,2.5
3453,EW_GREEN,0,0.0,2,2.0,0,0.0,1,1.0
3454,EW_GREEN,1,1.0,2,2.0,0,0.0,0,0.0
3455,EW_GREEN,1,1.0,2,2.0,0,0.0,0,0.0
3456,EW_GREEN,1,1.0,2,2.0,0,0.0,0,0.0
3457,EW_GREEN,2,4.0,2,2.0,0,0.0,0,0.0
3458,EW_GREEN,4,6.0,2,2.0,0,0.0,0,0.0
3459,EW_GREEN,4,6.0,3,3.0,0,0.0,0,0.0
3460,EW_GREEN,4,6.0,3,3.0,0,0.0,0,0.0
3461,EW_GREEN,5,7.0,3,3.0,0,0.0,0,0.0
3462,EW_GREEN,5,7.0,3,3.0,0,0.0,0,0.0
3463,EW_GREEN,5,7.0,3,3.0,0,0.0,0,0.0
3464,EW_GREEN,5,7.0,3,3.0,1,1.0,0,0.0
3465,EW_GREEN,5,7.0,3,3.0,0,0.0,0,0.0
3466,EW_GREEN,6,8.0,5,5.0,0,0.0,0,0.0
3467,EW_GREEN,6,8.0,6,6.5,0,0.0,0,0.0
3468,EW_YELLOW,7,9.0,6,6.5,0,0.0,0,0.0
3469,EW_YELLOW,7,9.0,6,6.5,0,0.0,0,0.0
3470,EW_YELLOW,8,10.5,6,6.5,1,1.0,0,0.0
3471,EW_YELLOW,8,10.5,6,6.5,1,1.0,1,1.0
3472,NS_GREEN,7,9.5,6,6.5,1,1.0,1,1.0
3473,NS_GREEN,6,6.5,5,5.5,1,1.0,1,1.0
3474,NS_GREEN,5,5.5,4,4.5,1,1.0,1,1.0
3475,NS_GREEN,4,4.5,3,3.5,1,1.0,1,1.0
3476,NS_GREEN,3,3.5,2,2.5,2,2.0,1,1.0
3477,NS_GREEN,3,3.5,1,1.0,2,2.0,1,1.0
3478,NS_GREEN,2,2.5,1,1.0,2,2.0,1,1.0
3479,NS_GREEN,1,1.0,0,0.0,2,2.0,1,1.0
3480,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
3481,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
3482,NS_GREEN,0,0.0,1,1.0,2,2.0,1,1.0
3483,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
3484,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
3485,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
3486,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
3487,NS_GREEN,0,0.0,0,0.0,2,2.0,1,1.0
3488,NS_GREEN,0,0.0,0,0.0,3,3.0,1,1.0
3489,NS_GREEN,0,0.0,0,0.0,3,3.0,2,4.0
3490,NS_GREEN,0,0.0,0,0.0,3,3.0,3,5.5
3491,NS_GREEN,0,0.0,0,0.0,5,5.0,3,5.5
3492,NS_YELLOW,0,0.0,0,0.0,6,6.5,3,5.5
3493,NS_YELLOW,0,0.0,0,0.0,6,6.5,3,5.5
3494,NS_YELLOW,0,0.0,0,0.0,6,6.5,3,5.5
3495,NS_YELLOW,1,1.0,0,0.0,6,6.5,3,5.5
3496,EW_GREEN,2,3.0,0,0.0,5,5.5,2,4.5
3497,EW_GREEN,3,4.0,0,0.0,5,5.5,1,1.5
3498,EW_GREEN,4,5.0,0,0.0,4,4.5,0,0.0
3499,EW_GREEN,4,5.0,0,0.0,3,3.5,0,0.0
3500,EW_GREEN,4,5.0,0,0.0,2,2.5,0,0.0
3501,EW_GREEN,4,5.0,1,1.0,1,1.0,0,0.0
3502,EW_GREEN,4,5.0,1,1.0,1,1.5,0,0.0
3503,EW_GREEN,5,7.0,2,2.0,0,0.0,0,0.0
3504,EW_GREEN,5,7.0,2,2.0,0,0.0,0,0.0
3505,EW_GREEN,5,7.0,2,2.0,0,0.0,0,0.0
3506,EW_GREEN,5,7.0,2,2.0,0,0.0,0,0.0
3507,EW_GREEN,5,7.0,2,2.0,0,0.0,0,0.0
3508,EW_GREEN,6,8.0,3,3.5,0,0.0,0,0.0
3509,EW_GREEN,6,8.0,3,3.5,0,0.0,0,0.0
3510,EW_GREEN,6,8.0,3,3.5,0,0.0,0,0.0
3511,EW_GREEN,6,8.0,3,3.5,0,0.0,0,0.0
3512,EW_GREEN,6,8.0,3,3.5,0,0.0,0,0.0
3513,EW_GREEN,7,10.0,3,3.5,0,0.0,0,0.0
3514,EW_GREEN,7,10.0,4,4.5,0,0.0,0,0.0
3515,EW_GREEN,7,10.0,4,4.5,0,0.0,0,0.0
3516,EW_YELLOW,7,10.0,4,4.5,0,0.0,0,0.0
3517,EW_YELLOW,8,11.5,4,4.5,1,1.5,0,0.0
3518,EW_YELLOW,9,13.0,4,4.5,1,1.5,0,0.0
3519,EW_YELLOW,9,13.0,4,4.5,1,1.5,0,0.0
3520,NS_GREEN,9,13.0,3,3.5,2,2.5,0,0.0
3521,NS_GREEN,8,11.0,2,2.5,2,2.5,0,0.0
3522,NS_GREEN,8,12.0,1,1.0,2,2.5,0,0.0
3523,NS_GREEN,8,12.0,1,1.0,2,2.5,0,0.0
3524,NS_GREEN,7,10.0,2,2.5,2,2.5,1,3.0
3525,NS_GREEN,7,10.0,1,1.5,2,2.5,2,4.0
3526,NS_GREEN,7,9.0,1,1.0,2,2.5,2,4.0
3527,NS_GREEN,7,8.5,0,0.0,3,3.5,2,4.0
3528,NS_GREEN,7,9.0,0,0.0,3,3.5,2,4.0
3529,NS_GREEN,6,8.0,0,0.0,3,3.5,3,5.0
3530,NS_GREEN,5,6.0,0,0.0,3,3.5,3,5.0
3531,NS_GREEN,4,5.0,0,0.0,3,3.5,3,5.0
3532,NS_GREEN,4,6.0,0,0.0,3,3.5,3,5.0
3533,NS_GREEN,5,7.0,0,0.0,4,4.5,3,5.0
3534,NS_GREEN,4,6.0,0,0.0,4,4.5,3,5.0
3535,NS_GREEN,3,4.0,0,0.0,4,4.5,3,5.0
3536,NS_GREEN,2,2.0,0,0.0,4,4.5,3,5.0
3537,NS_GREEN,1,1.0,0,0.0,4,4.5,3,5.0
3538,NS_GREEN,0,0.0,0,0.0,5,6.0,3,5.0
3539,NS_GREEN,0,0.0,0,0.0,5,6.0,3,5.0
3540,NS_YELLOW,0,0.0,0,0.0,6,7.5,3,5.0
3541,NS_YELLOW,1,1.0,2,2.0,6,7.5,3,5.0
3542,NS_YELLOW,2,2.5,2,2.0,7,9.0,3,5.0
3543,NS_YELLOW,2,2.5,2,2.0,7,9.0,3,5.0
3544,EW_GREEN,2,2.5,2,2.0,6,7.5,2,2.0
3545,EW_GREEN,3,3.5,2,2.0,5,6.5,1,1.0
3546,EW_GREEN,3,3.5,2,2.0,4,5.5,0,0.0
3547,EW_GREEN,3,3.5,2,2.0,3,4.5,0,0.0
3548,EW_GREEN,3,3.5,2,2.0,2,3.0,0,0.0
3549,EW_GREEN,4,4.5,2,2.0,1,1.5,0,0.0
3550,EW_GREEN,4,4.5,2,2.0,0,0.0,0,0.0
3551,EW_GREEN,4,4.5,2,2.0,0,0.0,0,0.0
3552,EW_GREEN,4,4.5,2,2.0,0,0.0,0,0.0
3553,EW_GREEN,4,4.5,2,2.0,0,0.0,0,0.0
3554,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3555,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3556,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3557,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3558,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3559,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3560,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3561,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3562,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3563,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3564,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3565,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3566,EW_GREEN,4,4.5,3,3.5,0,0.0,0,0.0
3567,EW_YELLOW,5,5.5,3,3.5,0,0.0,0,0.0
3568,EW_YELLOW,6,7.5,3,3.5,0,0.0,0,0.0
3569,EW_YELLOW,6,7.5,3,3.5,0,0.0,0,0.0
3570,EW_YELLOW,6,7.5,3,3.5,0,0.0,0,0.0
3571,NS_GREEN,6,8.0,2,2.5,0,0.0,0,0.0
3572,NS_GREEN,6,7.5,1,1.5,1,1.0,0,0.0
3573,NS_GREEN,6,7.5,0,0.0,2,2.5,0,0.0
3574,NS_GREEN,5,6.5,0,0.0,2,2.5,0,0.0
3575,NS_GREEN,4,5.5,0,0.0,2,2.5,0,0.0
3576,NS_GREEN,3,3.5,0,0.0,3,3.5,0,0.0
3577,NS_GREEN,2,2.0,0,0.0,3,3.5,0,0.0
3578,NS_GREEN,1,1.0,0,0.0,3,3.5,0,0.0
3579,NS_GREEN,0,0.0,0,0.0,3,3.5,0,0.0
3580,NS_GREEN,0,0.0,0,0.0,3,3.5,1,1.0
3581,NS_GREEN,0,0.0,0,0.0,3,3.5,1,1.0
3582,NS_GREEN,0,0.0,0,0.0,3,3.5,2,2.0
3583,NS_GREEN,0,0.0,0,0.0,3,3.5,2,2.0
3584,NS_GREEN,0,0.0,0,0.0,3,3.5,2,2.0
3585,NS_GREEN,0,0.0,0,0.0,4,4.5,2,2.0
3586,NS_GREEN,0,0.0,0,0.0,4,4.5,2,2.0
3587,NS_GREEN,0,0.0,0,0.0,4,4.5,2,2.0
3588,NS_GREEN,0,0.0,0,0.0,4,4.5,2,2.0
3589,NS_GREEN,0,0.0,0,0.0,4,4.5,2,2.0
3590,NS_GREEN,0,0.0,0,0.0,4,4.5,2,2.0
3591,NS_YELLOW,0,0.0,0,0.0,4,4.5,2,2.0
3592,NS_YELLOW,1,1.0,0,0.0,4,4.5,3,3.0
3593,NS_YELLOW,1,1.0,0,0.0,4,4.5,3,3.0
3594,NS_YELLOW,1,1.0,1,1.0,5,5.5,4,4.0
3595,EW_GREEN,1,1.0,1,1.0,5,5.5,3,3.0
3596,EW_GREEN,2,2.0,1,1.0,4,4.0,2,2.0
3597,EW_GREEN,2,2.0,1,1.0,3,3.0,1,1.0
3598,EW_GREEN,2,2.0,1,1.0,2,2.0,0,0.0
3599,EW_GREEN,2,2.0,1,1.0,1,1.0,0,0.0
